,AEX,ALUMINIUM,AUD,BBCOMM,BITCOIN,BOBL,BOVESPA,BRENT-LAST,BTP,BTP3,BUND,BUXL,CAC,CAD,CANOLA,CHF,COCOA,COFFEE,COPPER,CORN,COTTON,CRUDE_W,DAX,DOW,DOW_mini,ETHANOL,ETHEREUM,EUR,EURIBOR,EURO600,EUROSTX,EUROSTX-LARGE,FED,FEEDCOW,FTSE100,FTSECHINAA,FTSECHINAH,GASOILINE,GAS_US,GBP,GOLD,HANG_mini,HEATOIL,IBEX_mini,INR,IRON,JGB-SGX-mini,JPY,KOSPI_mini,LEANHOG,LIVECOW,LUMBER-new,MIB,MILLWHEAT,MSCIASIA,MSCIWORLD,MXP,NASDAQ,NASDAQ_micro,NIKKEI,NOK,NZD,OAT,OATIES,OJ,PALLAD,PLAT,R1000,REDWHEAT,RICE,ROBUSTA,RUSSELL,RUSSELL_mini,SEK,SGD,SHATZ,SILVER,SMI,SOFR,SOYBEAN,SOYMEAL,SOYOIL,SP400,SP500,SP500_micro,SUGAR11,TOPIX,US-DISCRETE,US-ENERGY,US-FINANCE,US-HEALTH,US-INDUSTRY,US-MATERIAL,US-PROPERTY,US-STAPLES,US-TECH,US-UTILS,US10,US2,US20,US30,US5,V2X,VIX,WHEAT
2022-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12186760531990903,0.0,0.0,0.0,0.0,-0.4881666666666667,0.0,0.0,0.10135200150000001,0.0,0.0,0.0,0.0,0.0,1.7675899687499999,0.0,0.0,0.0,2.7092445000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2660666666666667,0.0,0.0,0.06135858360000001,0.0,0.0,1.5491737359586824,0.0,0.0,0.0,0.3668666666666666,0.0,0.0,-0.39733734375,0.0,0.0,0.16323333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1583,0.0,1.6161666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94375,0.0,0.0,0.0,0.0,0.0
2022-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12154145297472237,0.0,0.0,0.0,0.0,-0.49566666666666664,0.0,0.0,0.09744507499999999,0.0,0.0,0.0,0.0,0.0,1.75749153125,0.0,0.0,0.0,2.7084111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2709333333333332,0.0,0.0,0.06005472153333332,0.0,0.0,1.5578063691942508,0.0,0.0,0.0,0.3684,0.0,0.0,-0.40048854999999994,0.0,0.0,0.1616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15726666666666667,0.0,1.618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9541666666666667,0.0,0.0,0.0,0.0,0.0
2022-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1235060331089212,0.0,0.0,0.0,0.0,-0.5008333333333334,0.0,0.0,0.09761605716666666,0.0,0.0,0.0,0.0,0.0,1.7479102374999997,0.0,0.0,0.0,2.7089667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2577333333333334,0.0,0.0,0.05984813418333334,0.0,0.0,1.56549432834646,0.0,0.0,0.0,0.3652666666666667,0.0,0.0,-0.40277005624999995,0.0,0.0,0.16206666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1557,0.0,1.6163333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9425,0.0,0.0,0.0,0.0,0.0
2022-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12545357870028143,0.0,0.0,0.0,0.0,-0.5006666666666667,0.0,0.0,0.09870571983333333,0.0,0.0,0.0,0.0,0.0,1.7252105729166665,0.0,0.0,0.0,2.7092445000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2633333333333334,0.0,0.0,0.05944299618333333,0.0,0.0,1.5529543137980317,0.0,0.0,0.0,0.36353333333333326,0.0,0.0,-0.40536968124999995,0.0,0.0,0.16156666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1549,0.0,1.6157499999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9447916666666667,0.0,0.0,0.0,0.0,0.0
2022-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1256659509402043,0.0,0.0,0.0,0.0,-0.5008333333333334,0.0,0.0,0.09722773933333334,0.0,0.0,0.0,0.0,0.0,1.7206986083333333,0.0,0.0,0.0,2.7049386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2646,0.0,0.0,0.05998078700000001,0.0,0.0,1.5242025884031296,0.0,0.0,0.0,0.3614,0.0,0.0,-0.39896200000000004,0.0,0.0,0.16183333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1519,0.0,1.61425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9327083333333334,0.0,0.0,0.0,0.0,0.0
2022-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1229099825234108,0.0,0.0,0.0,0.0,-0.4945,0.0,0.0,0.09830968999999999,0.0,0.0,0.0,0.0,0.0,1.728154958333333,0.0,0.0,0.0,2.7053553000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2421333333333333,0.0,0.0,0.059065980699999986,0.0,0.0,1.536156393685073,0.0,0.0,0.0,0.36533333333333334,0.0,0.0,-0.3992512625,0.0,0.0,0.16146666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15116666666666667,0.0,1.6130833333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9289583333333333,0.0,0.0,0.0,0.0,0.0
2022-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11757406545680159,0.0,0.0,0.0,0.0,-0.48983333333333334,0.0,0.0,0.0983082175,0.0,0.0,0.0,0.0,0.0,1.7239010562500003,0.0,0.0,0.0,2.7052164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2455333333333334,0.0,0.0,0.06005323885,0.0,0.0,1.5290165287669617,0.0,0.0,0.0,0.36619999999999997,0.0,0.0,-0.3971960625,0.0,0.0,0.1631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15066666666666667,0.0,1.61325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9316666666666666,0.0,0.0,0.0,0.0,0.0
2022-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10947619603418536,0.0,0.0,0.0,0.0,-0.49,0.0,0.0,0.1002377775,0.0,0.0,0.0,0.0,0.0,1.7258781020833334,0.0,0.0,0.0,2.7041052000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2548666666666666,0.0,0.0,0.059638842549999994,0.0,0.0,1.5330035861608695,0.0,0.0,0.0,0.3656,0.0,0.0,-0.4094887125,0.0,0.0,0.16526666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15336666666666668,0.0,1.6149166666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93125,0.0,0.0,0.0,0.0,0.0
2022-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11267986078645263,0.0,0.0,0.0,0.0,-0.49133333333333334,0.0,0.0,0.09749395866666666,0.0,0.0,0.0,0.0,0.0,1.7270122312499998,0.0,0.0,0.0,2.7070220999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2514666666666667,0.0,0.0,0.059266397449999994,0.0,0.0,1.531034217460698,0.0,0.0,0.0,0.3626666666666667,0.0,0.0,-0.4182381125,0.0,0.0,0.16356666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1502,0.0,1.6135833333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9183333333333333,0.0,0.0,0.0,0.0,0.0
2022-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11257525518496848,0.0,0.0,0.0,0.0,-0.482,0.0,0.0,0.09606869999999999,0.0,0.0,0.0,0.0,0.0,1.72174275,0.0,0.0,0.0,2.7068832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2552,0.0,0.0,0.058488534,0.0,0.0,1.5258278145695203,0.0,0.0,0.0,0.3604666666666667,0.0,0.0,-0.41935724999999996,0.0,0.0,0.16423333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1491,0.0,1.6123333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9095833333333333,0.0,0.0,0.0,0.0,0.0
2022-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11146055782048793,0.0,0.0,0.0,0.0,-0.47333333333333333,0.0,0.0,0.09467328150000001,0.0,0.0,0.0,0.0,0.0,1.7320434166666667,0.0,0.0,0.0,2.7074388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2358,0.0,0.0,0.057231512000000005,0.0,0.0,1.5252997877834877,0.0,0.0,0.0,0.36053333333333326,0.0,0.0,-0.41669578125000006,0.0,0.0,0.16236666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1451,0.0,1.6153333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9172916666666666,0.0,0.0,0.0,0.0,0.0
2022-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10961592806679513,0.0,0.0,0.0,0.0,-0.47933333333333333,0.0,0.0,0.0952942375,0.0,0.0,0.0,0.0,0.0,1.72503629375,0.0,0.0,0.0,2.7096612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2248,0.0,0.0,0.05690978883333333,0.0,0.0,1.5250209119526936,0.0,0.0,0.0,0.3574,0.0,0.0,-0.41066025,0.0,0.0,0.16236666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14153333333333334,0.0,1.6161666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.923125,0.0,0.0,0.0,0.0,0.0
2022-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11017276930367181,0.0,0.0,0.0,0.0,-0.49016666666666664,0.0,0.0,0.09572319166666667,0.0,0.0,0.0,0.0,0.0,1.7281206250000003,0.0,0.0,0.0,2.7093834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2348,0.0,0.0,0.05818744166666667,0.0,0.0,1.5294697304180278,0.0,0.0,0.0,0.3586666666666667,0.0,0.0,-0.41832328124999996,0.0,0.0,0.16303333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14366666666666666,0.0,1.6166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9302083333333333,0.0,0.0,0.0,0.0,0.0
2022-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11088874293294182,0.0,0.0,0.0,0.0,-0.5011666666666666,0.0,0.0,0.09647955150000001,0.0,0.0,0.0,0.0,0.0,1.7321394374999999,0.0,0.0,0.0,2.7095222999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2138,0.0,0.0,0.0574743375,0.0,0.0,1.5308992536597439,0.0,0.0,0.0,0.35473333333333334,0.0,0.0,-0.43053024375000004,0.0,0.0,0.1636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13766666666666666,0.0,1.6179166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9372916666666666,0.0,0.0,0.0,0.0,0.0
2022-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11117169002367698,0.0,0.0,0.0,0.0,-0.49883333333333335,0.0,0.0,0.097194762,0.0,0.0,0.0,0.0,0.0,1.7099656874999998,0.0,0.0,0.0,2.7086889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2068666666666668,0.0,0.0,0.057661673999999996,0.0,0.0,1.5556942927006776,0.0,0.0,0.0,0.35280000000000006,0.0,0.0,-0.427881825,0.0,0.0,0.16493333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1408,0.0,1.61725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928125,0.0,0.0,0.0,0.0,0.0
2022-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11384148068061885,0.0,0.0,0.0,0.0,-0.5101666666666667,0.0,0.0,0.09686509,0.0,0.0,0.0,0.0,0.0,1.7070913125,0.0,0.0,0.0,2.7092445000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2152666666666667,0.0,0.0,0.05764789333333334,0.0,0.0,1.5412035336645284,0.0,0.0,0.0,0.35653333333333326,0.0,0.0,-0.44664991875000004,0.0,0.0,0.1656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14426666666666665,0.0,1.6186666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9310416666666667,0.0,0.0,0.0,0.0,0.0
2022-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11294603666408468,0.0,0.0,0.0,0.0,-0.5073333333333333,0.0,0.0,0.09878707416666667,0.0,0.0,0.0,0.0,0.0,1.7088159375000003,0.0,0.0,0.0,2.7082721999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2090666666666667,0.0,0.0,0.058586984166666675,0.0,0.0,1.5433050530094572,0.0,0.0,0.0,0.35533333333333333,0.0,0.0,-0.44866171875000005,0.0,0.0,0.1663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14426666666666665,0.0,1.6163333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9227083333333334,0.0,0.0,0.0,0.0,0.0
2022-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11340781398004333,0.0,0.0,0.0,0.0,-0.49316666666666664,0.0,0.0,0.09739478400000001,0.0,0.0,0.0,0.0,0.0,1.7305380000000004,0.0,0.0,0.0,2.7070220999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2100666666666666,0.0,0.0,0.059226368,0.0,0.0,1.543441534156112,0.0,0.0,0.0,0.3509333333333333,0.0,0.0,-0.44883360000000005,0.0,0.0,0.16533333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14276666666666665,0.0,1.6176666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9352083333333333,0.0,0.0,0.0,0.0,0.0
2022-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11178180541194374,0.0,0.0,0.0,0.0,-0.49016666666666664,0.0,0.0,0.09728736966666668,0.0,0.0,0.0,0.0,0.0,1.7245346125000003,0.0,0.0,0.0,2.7072998999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2268666666666668,0.0,0.0,0.05863032233333334,0.0,0.0,1.553648012976464,0.0,0.0,0.0,0.3521333333333334,0.0,0.0,-0.4367839875,0.0,0.0,0.1665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14623333333333333,0.0,1.6185833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93875,0.0,0.0,0.0,0.0,0.0
2022-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1107938736770939,0.0,0.0,0.0,0.0,-0.4881666666666667,0.0,0.0,0.09902603466666667,0.0,0.0,0.0,0.0,0.0,1.7378437333333334,0.0,0.0,0.0,2.7041052000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2300666666666666,0.0,0.0,0.05969867333333333,0.0,0.0,1.5671316734357406,0.0,0.0,0.0,0.3505333333333333,0.0,0.0,-0.43940199999999996,0.0,0.0,0.16723333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14513333333333334,0.0,1.6195833333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.945,0.0,0.0,0.0,0.0,0.0
2022-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1107938736770939,0.0,0.0,0.0,0.0,-0.49216666666666664,0.0,0.0,0.09971906049999998,0.0,0.0,0.0,0.0,0.0,1.7321867291666666,0.0,0.0,0.0,2.7038273999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2387333333333332,0.0,0.0,0.06038320243333333,0.0,0.0,1.5589663477185292,0.0,0.0,0.0,0.35473333333333334,0.0,0.0,-0.44259174375,0.0,0.0,0.1671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14516666666666667,0.0,1.6185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9295833333333333,0.0,0.0,0.0,0.0,0.0
2022-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11095727899670174,0.0,0.0,0.0,0.0,-0.4831666666666667,0.0,0.0,0.09972232666666665,0.0,0.0,0.0,0.0,0.0,1.7515760208333333,0.0,0.0,0.0,2.7041052000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2476666666666667,0.0,0.0,0.06117947675,0.0,0.0,1.5671346609489103,0.0,0.0,0.0,0.3544666666666667,0.0,0.0,-0.42958321874999994,0.0,0.0,0.16736666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14743333333333333,0.0,1.6206666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9404166666666667,0.0,0.0,0.0,0.0,0.0
2022-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11042278351384108,0.0,0.0,0.0,0.0,-0.48133333333333334,0.0,0.0,0.10062652666666666,0.0,0.0,0.0,0.0,0.0,1.7616077916666668,0.0,0.0,0.0,2.7072998999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2385333333333333,0.0,0.0,0.06251544533333332,0.0,0.0,1.5813941237669944,0.0,0.0,0.0,0.3524,0.0,0.0,-0.42717290625000004,0.0,0.0,0.1675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14646666666666666,0.0,1.621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9391666666666667,0.0,0.0,0.0,0.0,0.0
2022-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10939105249144408,0.0,0.0,0.0,0.0,-0.47783333333333333,0.0,0.0,0.10145999450000001,0.0,0.0,0.0,0.0,0.0,1.7533548625000004,0.0,0.0,0.0,2.7084111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2362666666666666,0.0,0.0,0.0632140405,0.0,0.0,1.5689724005680825,0.0,0.0,0.0,0.354,0.0,0.0,-0.43064075625,0.0,0.0,0.1682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14676666666666666,0.0,1.62075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93875,0.0,0.0,0.0,0.0,0.0
2022-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11270027354435326,0.0,0.0,0.0,0.0,-0.4866666666666667,0.0,0.0,0.10345505483333332,0.0,0.0,0.0,0.0,0.0,1.7596542145833334,0.0,0.0,0.0,2.7079944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2382,0.0,0.0,0.06361017335,0.0,0.0,1.5704262226411008,0.0,0.0,0.0,0.35306666666666664,0.0,0.0,-0.4373454,0.0,0.0,0.1698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1473,0.0,1.6205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9395833333333333,0.0,0.0,0.0,0.0,0.0
2022-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1131129444194052,0.0,0.0,0.0,0.0,-0.4866666666666667,0.0,0.0,0.1040008065,0.0,0.0,0.0,0.0,0.0,1.7564279250000001,0.0,0.0,0.0,2.7070220999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2382,0.0,0.0,0.063561204,0.0,0.0,1.5726993241692864,0.0,0.0,0.0,0.35306666666666664,0.0,0.0,-0.42831,0.0,0.0,0.16993333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1473,0.0,1.6205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9395833333333333,0.0,0.0,0.0,0.0,0.0
2022-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1129685576815486,0.0,0.0,0.0,0.0,-0.474,0.0,0.0,0.10357417749999999,0.0,0.0,0.0,0.0,0.0,1.7661139666666665,0.0,0.0,0.0,2.7053553000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2266666666666666,0.0,0.0,0.06339256994999999,0.0,0.0,1.5629427935251619,0.0,0.0,0.0,0.34780000000000005,0.0,0.0,-0.4149433749999999,0.0,0.0,0.16913333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14363333333333334,0.0,1.6191666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9302083333333333,0.0,0.0,0.0,0.0,0.0
